driver_id,team_id,race_name,year,compound,stint_start_lap,tyre_life,is_valid
ZHO,alfa,Azerbaijan Grand Prix,2022,C3,10.0,14.0,1
RIC,mclaren,Azerbaijan Grand Prix,2022,C3,1.0,33.0,1
RIC,mclaren,Azerbaijan Grand Prix,2022,C4,34.0,18.0,1
OCO,alpine,Azerbaijan Grand Prix,2022,C3,1.0,33.0,1
OCO,alpine,Azerbaijan Grand Prix,2022,C4,34.0,18.0,1
NOR,mclaren,Azerbaijan Grand Prix,2022,C4,1.0,20.0,1
NOR,mclaren,Azerbaijan Grand Prix,2022,C3,21.0,31.0,1
HAM,mercedes,Azerbaijan Grand Prix,2022,C4,1.0,9.0,1
HAM,mercedes,Azerbaijan Grand Prix,2022,C3,10.0,24.0,1
HAM,mercedes,Azerbaijan Grand Prix,2022,C3,34.0,19.0,1
MSC,haas,Azerbaijan Grand Prix,2022,C3,1.0,9.0,1
MSC,haas,Azerbaijan Grand Prix,2022,C4,10.0,16.0,1
MSC,haas,Azerbaijan Grand Prix,2022,C3,24.0,27.0,1
VET,aston_martin,Azerbaijan Grand Prix,2022,C4,1.0,10.0,1
VET,aston_martin,Azerbaijan Grand Prix,2022,C3,10.0,43.0,1
SAI,ferrari,Azerbaijan Grand Prix,2022,C4,1.0,9.0,1
LAT,williams,Azerbaijan Grand Prix,2022,C4,1.0,17.0,1
LAT,williams,Azerbaijan Grand Prix,2022,C3,18.0,33.0,1
RUS,mercedes,Azerbaijan Grand Prix,2022,C4,1.0,9.0,1
RUS,mercedes,Azerbaijan Grand Prix,2022,C3,10.0,24.0,1
RUS,mercedes,Azerbaijan Grand Prix,2022,C3,34.0,19.0,1
BOT,alfa,Azerbaijan Grand Prix,2022,C3,1.0,33.0,1
VER,red_bull,Canadian Grand Prix,2022,C4,1.0,9.0,1
VER,red_bull,Canadian Grand Prix,2022,C3,10.0,34.0,1
VER,red_bull,Canadian Grand Prix,2022,C3,44.0,27.0,1
GAS,alphatauri,Canadian Grand Prix,2022,C4,1.0,5.0,1
GAS,alphatauri,Canadian Grand Prix,2022,C3,6.0,31.0,1
GAS,alphatauri,Canadian Grand Prix,2022,C3,37.0,34.0,1
PER,red_bull,Canadian Grand Prix,2022,C3,1.0,8.0,1
ALO,alpine,Canadian Grand Prix,2022,C4,1.0,28.0,1
ALO,alpine,Canadian Grand Prix,2022,C3,29.0,21.0,1
ALO,alpine,Canadian Grand Prix,2022,C4,50.0,21.0,1
LEC,ferrari,Canadian Grand Prix,2022,C3,1.0,41.0,1
LEC,ferrari,Canadian Grand Prix,2022,C4,42.0,29.0,1
STR,aston_martin,Canadian Grand Prix,2022,C3,1.0,47.0,1
STR,aston_martin,Canadian Grand Prix,2022,C4,48.0,24.0,1
MAG,haas,Canadian Grand Prix,2022,C4,1.0,7.0,1
MAG,haas,Canadian Grand Prix,2022,C3,8.0,63.0,1
TSU,alphatauri,Canadian Grand Prix,2022,C4,1.0,9.0,1
TSU,alphatauri,Canadian Grand Prix,2022,C3,10.0,38.0,1
ALB,williams,Canadian Grand Prix,2022,C4,1.0,18.0,1
ALB,williams,Canadian Grand Prix,2022,C3,19.0,30.0,1
ALB,williams,Canadian Grand Prix,2022,C3,49.0,22.0,1
ZHO,alfa,Canadian Grand Prix,2022,C4,1.0,19.0,1
ZHO,alfa,Canadian Grand Prix,2022,C3,20.0,30.0,1
ZHO,alfa,Canadian Grand Prix,2022,C3,50.0,21.0,1
RIC,mclaren,Canadian Grand Prix,2022,C4,1.0,19.0,1
RIC,mclaren,Canadian Grand Prix,2022,C3,20.0,30.0,1
RIC,mclaren,Canadian Grand Prix,2022,C3,50.0,21.0,1
OCO,alpine,Canadian Grand Prix,2022,C4,1.0,19.0,1
OCO,alpine,Canadian Grand Prix,2022,C3,20.0,30.0,1
OCO,alpine,Canadian Grand Prix,2022,C4,50.0,21.0,1
NOR,mclaren,Canadian Grand Prix,2022,C3,1.0,19.0,1
NOR,mclaren,Canadian Grand Prix,2022,C3,20.0,23.0,1
NOR,mclaren,Canadian Grand Prix,2022,C4,43.0,28.0,1
HAM,mercedes,Canadian Grand Prix,2022,C4,1.0,9.0,1
HAM,mercedes,Canadian Grand Prix,2022,C3,10.0,35.0,1
HAM,mercedes,Canadian Grand Prix,2022,C3,45.0,26.0,1
MSC,haas,Canadian Grand Prix,2022,C4,1.0,19.0,1
VET,aston_martin,Canadian Grand Prix,2022,C4,1.0,6.0,1
VET,aston_martin,Canadian Grand Prix,2022,C3,6.0,14.0,1
VET,aston_martin,Canadian Grand Prix,2022,C3,20.0,51.0,1
SAI,ferrari,Canadian Grand Prix,2022,C4,1.0,20.0,1
SAI,ferrari,Canadian Grand Prix,2022,C3,21.0,29.0,1
SAI,ferrari,Canadian Grand Prix,2022,C3,50.0,21.0,1
LAT,williams,Canadian Grand Prix,2022,C4,1.0,9.0,1
LAT,williams,Canadian Grand Prix,2022,C3,10.0,28.0,1
LAT,williams,Canadian Grand Prix,2022,C3,38.0,33.0,1
RUS,mercedes,Canadian Grand Prix,2022,C4,1.0,19.0,1
RUS,mercedes,Canadian Grand Prix,2022,C3,20.0,26.0,1
RUS,mercedes,Canadian Grand Prix,2022,C3,46.0,25.0,1
BOT,alfa,Canadian Grand Prix,2022,C3,1.0,49.0,1
VER,red_bull,British Grand Prix,2022,C3,1.0,1.0,1
VER,red_bull,British Grand Prix,2022,C2,2.0,11.0,1
VER,red_bull,British Grand Prix,2022,C2,13.0,11.0,1
VER,red_bull,British Grand Prix,2022,C1,24.0,16.0,1
VER,red_bull,British Grand Prix,2022,C3,40.0,13.0,1
GAS,alphatauri,British Grand Prix,2022,C2,1.0,1.0,1
GAS,alphatauri,British Grand Prix,2022,C3,2.0,15.0,1
GAS,alphatauri,British Grand Prix,2022,C1,17.0,11.0,1
PER,red_bull,British Grand Prix,2022,C2,1.0,1.0,1
PER,red_bull,British Grand Prix,2022,C2,2.0,4.0,1
PER,red_bull,British Grand Prix,2022,C2,6.0,35.0,1
PER,red_bull,British Grand Prix,2022,C3,40.0,13.0,1
ALO,alpine,British Grand Prix,2022,C2,1.0,1.0,1
ALO,alpine,British Grand Prix,2022,C2,2.0,32.0,1
ALO,alpine,British Grand Prix,2022,C1,34.0,6.0,1
ALO,alpine,British Grand Prix,2022,C3,40.0,13.0,1
LEC,ferrari,British Grand Prix,2022,C2,1.0,1.0,1
LEC,ferrari,British Grand Prix,2022,C2,2.0,24.0,1
LEC,ferrari,British Grand Prix,2022,C1,26.0,27.0,1
STR,aston_martin,British Grand Prix,2022,C2,1.0,3.0,1
STR,aston_martin,British Grand Prix,2022,C2,2.0,16.0,1
STR,aston_martin,British Grand Prix,2022,C1,16.0,26.0,1
STR,aston_martin,British Grand Prix,2022,C2,41.0,15.0,1
MAG,haas,British Grand Prix,2022,C3,1.0,1.0,1
MAG,haas,British Grand Prix,2022,C2,2.0,23.0,1
MAG,haas,British Grand Prix,2022,C2,23.0,30.0,1
TSU,alphatauri,British Grand Prix,2022,C2,1.0,1.0,1
TSU,alphatauri,British Grand Prix,2022,C3,2.0,17.0,1
TSU,alphatauri,British Grand Prix,2022,C1,19.0,21.0,1
TSU,alphatauri,British Grand Prix,2022,C3,39.0,14.0,1
ALB,williams,British Grand Prix,2022,C3,1.0,1.0,1
ZHO,alfa,British Grand Prix,2022,C2,1.0,1.0,1
RIC,mclaren,British Grand Prix,2022,C2,1.0,20.0,1
RIC,mclaren,British Grand Prix,2022,C1,21.0,12.0,1
RIC,mclaren,British Grand Prix,2022,C3,33.0,6.0,1
RIC,mclaren,British Grand Prix,2022,C3,39.0,14.0,1
OCO,alpine,British Grand Prix,2022,C2,1.0,1.0,1
OCO,alpine,British Grand Prix,2022,C3,2.0,21.0,1
OCO,alpine,British Grand Prix,2022,C1,23.0,16.0,1
NOR,mclaren,British Grand Prix,2022,C2,1.0,34.0,1
NOR,mclaren,British Grand Prix,2022,C1,35.0,6.0,1
NOR,mclaren,British Grand Prix,2022,C3,41.0,12.0,1
HAM,mercedes,British Grand Prix,2022,C2,1.0,1.0,1
HAM,mercedes,British Grand Prix,2022,C2,2.0,32.0,1
HAM,mercedes,British Grand Prix,2022,C1,34.0,6.0,1
HAM,mercedes,British Grand Prix,2022,C3,40.0,13.0,1
MSC,haas,British Grand Prix,2022,C2,1.0,3.0,1
MSC,haas,British Grand Prix,2022,C2,2.0,18.0,1
MSC,haas,British Grand Prix,2022,C1,20.0,20.0,1
MSC,haas,British Grand Prix,2022,C3,40.0,13.0,1
VET,aston_martin,British Grand Prix,2022,C3,1.0,1.0,1
VET,aston_martin,British Grand Prix,2022,C3,2.0,5.0,1
VET,aston_martin,British Grand Prix,2022,C2,7.0,35.0,1
VET,aston_martin,British Grand Prix,2022,C2,40.0,15.0,1
SAI,ferrari,British Grand Prix,2022,C2,1.0,1.0,1
SAI,ferrari,British Grand Prix,2022,C2,2.0,19.0,1
SAI,ferrari,British Grand Prix,2022,C1,21.0,19.0,1
SAI,ferrari,British Grand Prix,2022,C3,40.0,13.0,1
LAT,williams,British Grand Prix,2022,C3,1.0,1.0,1
LAT,williams,British Grand Prix,2022,C3,2.0,18.0,1
LAT,williams,British Grand Prix,2022,C2,20.0,20.0,1
LAT,williams,British Grand Prix,2022,C3,40.0,14.0,1
RUS,mercedes,British Grand Prix,2022,C1,1.0,1.0,1
BOT,alfa,British Grand Prix,2022,C2,1.0,1.0,1
VER,red_bull,Austrian Grand Prix,2022,C4,1.0,13.0,1
VER,red_bull,Austrian Grand Prix,2022,C3,14.0,23.0,1
VER,red_bull,Austrian Grand Prix,2022,C4,37.0,35.0,1
GAS,alphatauri,Austrian Grand Prix,2022,C4,1.0,12.0,1
GAS,alphatauri,Austrian Grand Prix,2022,C3,13.0,1.0,1
GAS,alphatauri,Austrian Grand Prix,2022,C3,14.0,57.0,1
PER,red_bull,Austrian Grand Prix,2022,C4,1.0,1.0,1
PER,red_bull,Austrian Grand Prix,2022,C3,2.0,2.0,1
PER,red_bull,Austrian Grand Prix,2022,C3,4.0,21.0,1
ALO,alpine,Austrian Grand Prix,2022,C3,1.0,27.0,1
ALO,alpine,Austrian Grand Prix,2022,C4,28.0,31.0,1
ALO,alpine,Austrian Grand Prix,2022,C4,59.0,12.0,1
LEC,ferrari,Austrian Grand Prix,2022,C4,1.0,26.0,1
LEC,ferrari,Austrian Grand Prix,2022,C3,27.0,32.0,1
LEC,ferrari,Austrian Grand Prix,2022,C4,59.0,13.0,1
STR,aston_martin,Austrian Grand Prix,2022,C4,1.0,31.0,1
STR,aston_martin,Austrian Grand Prix,2022,C4,30.0,43.0,1
MAG,haas,Austrian Grand Prix,2022,C4,1.0,15.0,1
MAG,haas,Austrian Grand Prix,2022,C3,16.0,55.0,1
TSU,alphatauri,Austrian Grand Prix,2022,C3,1.0,26.0,1
TSU,alphatauri,Austrian Grand Prix,2022,C3,27.0,44.0,1
ALB,williams,Austrian Grand Prix,2022,C4,1.0,11.0,1
ALB,williams,Austrian Grand Prix,2022,C3,12.0,2.0,1
ALB,williams,Austrian Grand Prix,2022,C3,14.0,57.0,1
ZHO,alfa,Austrian Grand Prix,2022,C3,1.0,24.0,1
ZHO,alfa,Austrian Grand Prix,2022,C4,25.0,46.0,1
RIC,mclaren,Austrian Grand Prix,2022,C4,1.0,12.0,1
RIC,mclaren,Austrian Grand Prix,2022,C3,13.0,1.0,1
RIC,mclaren,Austrian Grand Prix,2022,C3,14.0,57.0,1
OCO,alpine,Austrian Grand Prix,2022,C4,1.0,16.0,1
OCO,alpine,Austrian Grand Prix,2022,C3,17.0,55.0,1
NOR,mclaren,Austrian Grand Prix,2022,C4,1.0,14.0,1
NOR,mclaren,Austrian Grand Prix,2022,C3,15.0,56.0,1
HAM,mercedes,Austrian Grand Prix,2022,C4,1.0,28.0,1
HAM,mercedes,Austrian Grand Prix,2022,C4,29.0,43.0,1
MSC,haas,Austrian Grand Prix,2022,C4,1.0,16.0,1
MSC,haas,Austrian Grand Prix,2022,C3,17.0,54.0,1
VET,aston_martin,Austrian Grand Prix,2022,C3,1.0,21.0,1
VET,aston_martin,Austrian Grand Prix,2022,C4,21.0,52.0,1
SAI,ferrari,Austrian Grand Prix,2022,C4,1.0,27.0,1
SAI,ferrari,Austrian Grand Prix,2022,C3,28.0,30.0,1
LAT,williams,Austrian Grand Prix,2022,C4,1.0,12.0,1
LAT,williams,Austrian Grand Prix,2022,C3,13.0,1.0,1
LAT,williams,Austrian Grand Prix,2022,C3,14.0,35.0,1
RUS,mercedes,Austrian Grand Prix,2022,C4,1.0,11.0,1
RUS,mercedes,Austrian Grand Prix,2022,C3,12.0,63.0,1
BOT,alfa,Austrian Grand Prix,2022,C4,1.0,6.0,1
BOT,alfa,Austrian Grand Prix,2022,C3,7.0,5.0,1
VER,red_bull,French Grand Prix,2022,C3,1.0,16.0,1
VER,red_bull,French Grand Prix,2022,C2,17.0,37.0,1
GAS,alphatauri,French Grand Prix,2022,C2,1.0,18.0,1
GAS,alphatauri,French Grand Prix,2022,C3,19.0,35.0,1
PER,red_bull,French Grand Prix,2022,C3,1.0,18.0,1
PER,red_bull,French Grand Prix,2022,C2,19.0,35.0,1
ALO,alpine,French Grand Prix,2022,C3,1.0,18.0,1
ALO,alpine,French Grand Prix,2022,C2,19.0,35.0,1
LEC,ferrari,French Grand Prix,2022,C3,1.0,18.0,1
STR,aston_martin,French Grand Prix,2022,C3,1.0,20.0,1
STR,aston_martin,French Grand Prix,2022,C2,19.0,36.0,1
MAG,haas,French Grand Prix,2022,C3,1.0,8.0,1
MAG,haas,French Grand Prix,2022,C2,9.0,10.0,1
MAG,haas,French Grand Prix,2022,C2,19.0,20.0,1
TSU,alphatauri,French Grand Prix,2022,C3,1.0,11.0,1
TSU,alphatauri,French Grand Prix,2022,C2,12.0,7.0,1
ALB,williams,French Grand Prix,2022,C3,1.0,18.0,1
ALB,williams,French Grand Prix,2022,C2,19.0,35.0,1
ZHO,alfa,French Grand Prix,2022,C3,1.0,9.0,1
ZHO,alfa,French Grand Prix,2022,C2,10.0,13.0,1
ZHO,alfa,French Grand Prix,2022,C2,23.0,26.0,1
RIC,mclaren,French Grand Prix,2022,C3,1.0,18.0,1
RIC,mclaren,French Grand Prix,2022,C2,19.0,35.0,1
OCO,alpine,French Grand Prix,2022,C3,1.0,18.0,1
OCO,alpine,French Grand Prix,2022,C2,19.0,35.0,1
NOR,mclaren,French Grand Prix,2022,C3,1.0,18.0,1
NOR,mclaren,French Grand Prix,2022,C2,19.0,35.0,1
HAM,mercedes,French Grand Prix,2022,C3,1.0,18.0,1
HAM,mercedes,French Grand Prix,2022,C2,19.0,35.0,1
MSC,haas,French Grand Prix,2022,C3,1.0,9.0,1
MSC,haas,French Grand Prix,2022,C2,10.0,9.0,1
MSC,haas,French Grand Prix,2022,C2,19.0,35.0,1
VET,aston_martin,French Grand Prix,2022,C3,1.0,21.0,1
VET,aston_martin,French Grand Prix,2022,C2,20.0,35.0,1
SAI,ferrari,French Grand Prix,2022,C2,1.0,18.0,1
SAI,ferrari,French Grand Prix,2022,C3,19.0,24.0,1
SAI,ferrari,French Grand Prix,2022,C3,43.0,11.0,1
LAT,williams,French Grand Prix,2022,C3,1.0,19.0,1
LAT,williams,French Grand Prix,2022,C2,20.0,19.0,1
LAT,williams,French Grand Prix,2022,C3,39.0,3.0,1
RUS,mercedes,French Grand Prix,2022,C3,1.0,18.0,1
RUS,mercedes,French Grand Prix,2022,C2,19.0,36.0,1
BOT,alfa,French Grand Prix,2022,C2,1.0,18.0,1
BOT,alfa,French Grand Prix,2022,C2,19.0,18.0,1
VER,red_bull,Hungarian Grand Prix,2022,C4,1.0,17.0,1
VER,red_bull,Hungarian Grand Prix,2022,C3,17.0,22.0,1
VER,red_bull,Hungarian Grand Prix,2022,C3,39.0,32.0,1
GAS,alphatauri,Hungarian Grand Prix,2022,C4,1.0,16.0,1
GAS,alphatauri,Hungarian Grand Prix,2022,C3,17.0,30.0,1
GAS,alphatauri,Hungarian Grand Prix,2022,C4,47.0,23.0,1
PER,red_bull,Hungarian Grand Prix,2022,C4,1.0,18.0,1
PER,red_bull,Hungarian Grand Prix,2022,C3,19.0,24.0,1
PER,red_bull,Hungarian Grand Prix,2022,C3,43.0,28.0,1
ALO,alpine,Hungarian Grand Prix,2022,C3,1.0,21.0,1
ALO,alpine,Hungarian Grand Prix,2022,C2,22.0,48.0,1
LEC,ferrari,Hungarian Grand Prix,2022,C3,1.0,21.0,1
LEC,ferrari,Hungarian Grand Prix,2022,C3,22.0,18.0,1
LEC,ferrari,Hungarian Grand Prix,2022,C2,40.0,15.0,1
LEC,ferrari,Hungarian Grand Prix,2022,C4,55.0,19.0,1
STR,aston_martin,Hungarian Grand Prix,2022,C4,1.0,17.0,1
STR,aston_martin,Hungarian Grand Prix,2022,C3,15.0,33.0,1
STR,aston_martin,Hungarian Grand Prix,2022,C4,47.0,23.0,1
MAG,haas,Hungarian Grand Prix,2022,C3,1.0,6.0,1
MAG,haas,Hungarian Grand Prix,2022,C2,7.0,29.0,1
MAG,haas,Hungarian Grand Prix,2022,C3,36.0,32.0,1
MAG,haas,Hungarian Grand Prix,2022,C4,68.0,2.0,1
TSU,alphatauri,Hungarian Grand Prix,2022,C4,1.0,13.0,1
TSU,alphatauri,Hungarian Grand Prix,2022,C3,14.0,20.0,1
TSU,alphatauri,Hungarian Grand Prix,2022,C4,34.0,18.0,1
TSU,alphatauri,Hungarian Grand Prix,2022,C4,52.0,20.0,1
ALB,williams,Hungarian Grand Prix,2022,C4,1.0,2.0,1
ALB,williams,Hungarian Grand Prix,2022,C3,3.0,19.0,1
ALB,williams,Hungarian Grand Prix,2022,C3,22.0,19.0,1
ALB,williams,Hungarian Grand Prix,2022,C4,41.0,29.0,1
ZHO,alfa,Hungarian Grand Prix,2022,C3,1.0,27.0,1
ZHO,alfa,Hungarian Grand Prix,2022,C2,28.0,24.0,1
ZHO,alfa,Hungarian Grand Prix,2022,C4,52.0,18.0,1
RIC,mclaren,Hungarian Grand Prix,2022,C4,1.0,17.0,1
RIC,mclaren,Hungarian Grand Prix,2022,C3,16.0,31.0,1
RIC,mclaren,Hungarian Grand Prix,2022,C2,47.0,23.0,1
OCO,alpine,Hungarian Grand Prix,2022,C3,1.0,23.0,1
OCO,alpine,Hungarian Grand Prix,2022,C2,24.0,46.0,1
NOR,mclaren,Hungarian Grand Prix,2022,C4,1.0,17.0,1
NOR,mclaren,Hungarian Grand Prix,2022,C3,15.0,28.0,1
NOR,mclaren,Hungarian Grand Prix,2022,C2,43.0,28.0,1
HAM,mercedes,Hungarian Grand Prix,2022,C3,1.0,19.0,1
HAM,mercedes,Hungarian Grand Prix,2022,C3,20.0,32.0,1
HAM,mercedes,Hungarian Grand Prix,2022,C4,52.0,21.0,1
MSC,haas,Hungarian Grand Prix,2022,C3,1.0,21.0,1
MSC,haas,Hungarian Grand Prix,2022,C2,22.0,20.0,1
MSC,haas,Hungarian Grand Prix,2022,C3,42.0,28.0,1
VET,aston_martin,Hungarian Grand Prix,2022,C4,1.0,15.0,1
VET,aston_martin,Hungarian Grand Prix,2022,C3,16.0,32.0,1
VET,aston_martin,Hungarian Grand Prix,2022,C3,47.0,23.0,1
SAI,ferrari,Hungarian Grand Prix,2022,C3,1.0,17.0,1
SAI,ferrari,Hungarian Grand Prix,2022,C3,18.0,30.0,1
SAI,ferrari,Hungarian Grand Prix,2022,C4,48.0,26.0,1
LAT,williams,Hungarian Grand Prix,2022,C3,1.0,18.0,1
LAT,williams,Hungarian Grand Prix,2022,C3,19.0,21.0,1
LAT,williams,Hungarian Grand Prix,2022,C4,40.0,17.0,1
LAT,williams,Hungarian Grand Prix,2022,C4,57.0,13.0,1
RUS,mercedes,Hungarian Grand Prix,2022,C4,1.0,19.0,1
RUS,mercedes,Hungarian Grand Prix,2022,C3,17.0,23.0,1
RUS,mercedes,Hungarian Grand Prix,2022,C3,40.0,31.0,1
BOT,alfa,Hungarian Grand Prix,2022,C3,1.0,26.0,1
VER,red_bull,Belgian Grand Prix,2022,C4,1.0,15.0,1
VER,red_bull,Belgian Grand Prix,2022,C3,16.0,15.0,1
VER,red_bull,Belgian Grand Prix,2022,C3,31.0,14.0,1
GAS,alphatauri,Belgian Grand Prix,2022,C3,1.0,10.0,1
GAS,alphatauri,Belgian Grand Prix,2022,C2,11.0,12.0,1
GAS,alphatauri,Belgian Grand Prix,2022,C3,23.0,22.0,1
PER,red_bull,Belgian Grand Prix,2022,C3,1.0,14.0,1
PER,red_bull,Belgian Grand Prix,2022,C3,15.0,13.0,1
PER,red_bull,Belgian Grand Prix,2022,C2,28.0,17.0,1
ALO,alpine,Belgian Grand Prix,2022,C3,1.0,11.0,1
ALO,alpine,Belgian Grand Prix,2022,C3,12.0,14.0,1
ALO,alpine,Belgian Grand Prix,2022,C2,26.0,19.0,1
LEC,ferrari,Belgian Grand Prix,2022,C4,1.0,3.0,1
LEC,ferrari,Belgian Grand Prix,2022,C3,4.0,22.0,1
LEC,ferrari,Belgian Grand Prix,2022,C3,26.0,17.0,1
LEC,ferrari,Belgian Grand Prix,2022,C4,43.0,5.0,1
STR,aston_martin,Belgian Grand Prix,2022,C3,1.0,16.0,1
STR,aston_martin,Belgian Grand Prix,2022,C3,16.0,12.0,1
STR,aston_martin,Belgian Grand Prix,2022,C2,27.0,18.0,1
MAG,haas,Belgian Grand Prix,2022,C3,1.0,11.0,1
MAG,haas,Belgian Grand Prix,2022,C2,12.0,16.0,1
MAG,haas,Belgian Grand Prix,2022,C3,28.0,16.0,1
TSU,alphatauri,Belgian Grand Prix,2022,C2,1.0,18.0,1
TSU,alphatauri,Belgian Grand Prix,2022,C3,19.0,12.0,1
TSU,alphatauri,Belgian Grand Prix,2022,C3,31.0,14.0,1
ALB,williams,Belgian Grand Prix,2022,C3,1.0,10.0,1
ALB,williams,Belgian Grand Prix,2022,C2,11.0,16.0,1
ALB,williams,Belgian Grand Prix,2022,C3,27.0,18.0,1
ZHO,alfa,Belgian Grand Prix,2022,C3,1.0,14.0,1
ZHO,alfa,Belgian Grand Prix,2022,C3,15.0,14.0,1
ZHO,alfa,Belgian Grand Prix,2022,C4,29.0,16.0,1
RIC,mclaren,Belgian Grand Prix,2022,C3,1.0,12.0,1
RIC,mclaren,Belgian Grand Prix,2022,C2,13.0,20.0,1
RIC,mclaren,Belgian Grand Prix,2022,C3,33.0,12.0,1
OCO,alpine,Belgian Grand Prix,2022,C3,1.0,12.0,1
OCO,alpine,Belgian Grand Prix,2022,C2,13.0,20.0,1
OCO,alpine,Belgian Grand Prix,2022,C3,33.0,12.0,1
NOR,mclaren,Belgian Grand Prix,2022,C3,1.0,13.0,1
NOR,mclaren,Belgian Grand Prix,2022,C2,14.0,16.0,1
NOR,mclaren,Belgian Grand Prix,2022,C3,30.0,15.0,1
HAM,mercedes,Belgian Grand Prix,2022,C3,1.0,1.0,1
MSC,haas,Belgian Grand Prix,2022,C3,1.0,14.0,1
MSC,haas,Belgian Grand Prix,2022,C2,15.0,16.0,1
MSC,haas,Belgian Grand Prix,2022,C3,31.0,13.0,1
VET,aston_martin,Belgian Grand Prix,2022,C3,1.0,15.0,1
VET,aston_martin,Belgian Grand Prix,2022,C2,15.0,19.0,1
VET,aston_martin,Belgian Grand Prix,2022,C3,34.0,12.0,1
SAI,ferrari,Belgian Grand Prix,2022,C4,1.0,13.0,1
SAI,ferrari,Belgian Grand Prix,2022,C3,12.0,14.0,1
SAI,ferrari,Belgian Grand Prix,2022,C2,26.0,19.0,1
LAT,williams,Belgian Grand Prix,2022,C3,1.0,3.0,1
LAT,williams,Belgian Grand Prix,2022,C3,4.0,13.0,1
LAT,williams,Belgian Grand Prix,2022,C2,16.0,19.0,1
LAT,williams,Belgian Grand Prix,2022,C4,35.0,9.0,1
RUS,mercedes,Belgian Grand Prix,2022,C3,1.0,13.0,1
RUS,mercedes,Belgian Grand Prix,2022,C3,14.0,16.0,1
RUS,mercedes,Belgian Grand Prix,2022,C2,30.0,15.0,1
VER,red_bull,Dutch Grand Prix,2022,C3,1.0,18.0,1
VER,red_bull,Dutch Grand Prix,2022,C2,19.0,30.0,1
VER,red_bull,Dutch Grand Prix,2022,C1,49.0,8.0,1
VER,red_bull,Dutch Grand Prix,2022,C3,57.0,19.0,1
GAS,alphatauri,Dutch Grand Prix,2022,C3,1.0,14.0,1
GAS,alphatauri,Dutch Grand Prix,2022,C2,12.0,22.0,1
GAS,alphatauri,Dutch Grand Prix,2022,C1,33.0,25.0,1
GAS,alphatauri,Dutch Grand Prix,2022,C3,57.0,16.0,1
PER,red_bull,Dutch Grand Prix,2022,C3,1.0,19.0,1
PER,red_bull,Dutch Grand Prix,2022,C2,15.0,26.0,1
PER,red_bull,Dutch Grand Prix,2022,C1,41.0,16.0,1
PER,red_bull,Dutch Grand Prix,2022,C2,57.0,16.0,1
ALO,alpine,Dutch Grand Prix,2022,C3,1.0,12.0,1
ALO,alpine,Dutch Grand Prix,2022,C1,13.0,35.0,1
ALO,alpine,Dutch Grand Prix,2022,C3,48.0,25.0,1
LEC,ferrari,Dutch Grand Prix,2022,C3,1.0,20.0,1
LEC,ferrari,Dutch Grand Prix,2022,C2,18.0,28.0,1
LEC,ferrari,Dutch Grand Prix,2022,C1,46.0,11.0,1
LEC,ferrari,Dutch Grand Prix,2022,C3,57.0,19.0,1
STR,aston_martin,Dutch Grand Prix,2022,C3,1.0,16.0,1
STR,aston_martin,Dutch Grand Prix,2022,C2,17.0,23.0,1
STR,aston_martin,Dutch Grand Prix,2022,C1,39.0,19.0,1
STR,aston_martin,Dutch Grand Prix,2022,C3,57.0,19.0,1
MAG,haas,Dutch Grand Prix,2022,C2,1.0,14.0,1
MAG,haas,Dutch Grand Prix,2022,C2,15.0,20.0,1
MAG,haas,Dutch Grand Prix,2022,C1,35.0,13.0,1
MAG,haas,Dutch Grand Prix,2022,C3,48.0,28.0,1
TSU,alphatauri,Dutch Grand Prix,2022,C3,1.0,16.0,1
TSU,alphatauri,Dutch Grand Prix,2022,C2,14.0,30.0,1
TSU,alphatauri,Dutch Grand Prix,2022,C1,43.0,2.0,1
ALB,williams,Dutch Grand Prix,2022,C2,1.0,21.0,1
ALB,williams,Dutch Grand Prix,2022,C2,22.0,21.0,1
ALB,williams,Dutch Grand Prix,2022,C1,43.0,13.0,1
ALB,williams,Dutch Grand Prix,2022,C3,56.0,17.0,1
ZHO,alfa,Dutch Grand Prix,2022,C3,1.0,12.0,1
ZHO,alfa,Dutch Grand Prix,2022,C3,13.0,28.0,1
ZHO,alfa,Dutch Grand Prix,2022,C2,38.0,18.0,1
ZHO,alfa,Dutch Grand Prix,2022,C3,56.0,20.0,1
RIC,mclaren,Dutch Grand Prix,2022,C3,1.0,11.0,1
RIC,mclaren,Dutch Grand Prix,2022,C2,12.0,16.0,1
RIC,mclaren,Dutch Grand Prix,2022,C1,28.0,20.0,1
RIC,mclaren,Dutch Grand Prix,2022,C3,48.0,8.0,1
RIC,mclaren,Dutch Grand Prix,2022,C3,56.0,17.0,1
OCO,alpine,Dutch Grand Prix,2022,C3,1.0,18.0,1
OCO,alpine,Dutch Grand Prix,2022,C1,19.0,38.0,1
OCO,alpine,Dutch Grand Prix,2022,C3,57.0,19.0,1
NOR,mclaren,Dutch Grand Prix,2022,C2,1.0,17.0,1
NOR,mclaren,Dutch Grand Prix,2022,C1,18.0,30.0,1
NOR,mclaren,Dutch Grand Prix,2022,C3,48.0,13.0,1
NOR,mclaren,Dutch Grand Prix,2022,C3,58.0,18.0,1
HAM,mercedes,Dutch Grand Prix,2022,C2,1.0,29.0,1
HAM,mercedes,Dutch Grand Prix,2022,C1,30.0,19.0,1
HAM,mercedes,Dutch Grand Prix,2022,C2,49.0,24.0,1
