driver_id,team_id,circut_length,year,compound,stint_start_lap,tyre_life,is_valid
HUL,haas,4.304,2024,MEDIUM,1.0,29.0,1
HUL,haas,4.304,2024,HARD,30.0,41.0,1
GAS,alpine,4.304,2024,MEDIUM,1.0,28.0,1
GAS,alpine,4.304,2024,HARD,29.0,42.0,1
STR,aston_martin,4.304,2024,MEDIUM,1.0,27.0,1
STR,aston_martin,4.304,2024,HARD,27.0,45.0,1
COL,williams,4.304,2024,HARD,1.0,47.0,1
COL,williams,4.304,2024,MEDIUM,48.0,23.0,1
OCO,alpine,4.304,2024,HARD,1.0,48.0,1
OCO,alpine,4.304,2024,MEDIUM,49.0,22.0,1
BOT,sauber,4.304,2024,HARD,1.0,50.0,1
BOT,sauber,4.304,2024,MEDIUM,50.0,22.0,1
ZHO,sauber,4.304,2024,HARD,1.0,44.0,1
ZHO,sauber,4.304,2024,MEDIUM,44.0,28.0,1
LAW,racing_bulls,4.304,2024,HARD,1.0,39.0,1
LAW,racing_bulls,4.304,2024,MEDIUM,40.0,26.0,1
PER,red_bull,4.304,2024,HARD,1.0,20.0,1
PER,red_bull,4.304,2024,MEDIUM,21.0,23.0,1
PER,red_bull,4.304,2024,MEDIUM,44.0,25.0,1
ALO,aston_martin,4.304,2024,MEDIUM,1.0,16.0,1
RUS,mercedes,6.201,2024,MEDIUM,1.0,13.0,1
RUS,mercedes,6.201,2024,HARD,13.0,21.0,1
RUS,mercedes,6.201,2024,HARD,33.0,19.0,1
HAM,mercedes,6.201,2024,MEDIUM,1.0,13.0,1
HAM,mercedes,6.201,2024,HARD,28.0,24.0,1
SAI,ferrari,6.201,2024,HARD,29.0,22.0,1
LEC,ferrari,6.201,2024,HARD,10.0,22.0,1
LEC,ferrari,6.201,2024,HARD,32.0,19.0,1
VER,red_bull,6.201,2024,HARD,28.0,23.0,1
NOR,mclaren,6.201,2024,HARD,10.0,21.0,1
PIA,mclaren,6.201,2024,HARD,26.0,25.0,1
HUL,haas,6.201,2024,MEDIUM,1.0,14.0,1
HUL,haas,6.201,2024,HARD,15.0,19.0,1
TSU,racing_bulls,6.201,2024,HARD,11.0,20.0,1
TSU,racing_bulls,6.201,2024,HARD,30.0,22.0,1
PER,red_bull,6.201,2024,MEDIUM,18.0,15.0,1
ALO,aston_martin,6.201,2024,HARD,5.0,21.0,1
ALO,aston_martin,6.201,2024,HARD,25.0,27.0,1
MAG,haas,6.201,2024,MEDIUM,1.0,17.0,1
MAG,haas,6.201,2024,HARD,18.0,33.0,1
ZHO,sauber,6.201,2024,MEDIUM,1.0,12.0,1
ZHO,sauber,6.201,2024,HARD,12.0,24.0,1
COL,williams,6.201,2024,HARD,27.0,24.0,1
STR,aston_martin,6.201,2024,HARD,10.0,20.0,1
STR,aston_martin,6.201,2024,HARD,29.0,23.0,1
LAW,racing_bulls,6.201,2024,HARD,12.0,28.0,1
OCO,alpine,6.201,2024,MEDIUM,1.0,12.0,1
OCO,alpine,6.201,2024,HARD,13.0,33.0,1
BOT,sauber,6.201,2024,MEDIUM,18.0,18.0,1
VER,red_bull,5.419,2024,MEDIUM,1.0,35.0,1
VER,red_bull,5.419,2024,HARD,36.0,22.0,1
GAS,alpine,5.419,2024,MEDIUM,1.0,35.0,1
GAS,alpine,5.419,2024,HARD,36.0,22.0,1
PER,red_bull,5.419,2024,MEDIUM,1.0,35.0,1
ALO,aston_martin,5.419,2024,MEDIUM,1.0,35.0,1
ALO,aston_martin,5.419,2024,MEDIUM,37.0,27.0,1
LEC,ferrari,5.419,2024,MEDIUM,1.0,36.0,1
LEC,ferrari,5.419,2024,HARD,36.0,22.0,1
MAG,haas,5.419,2024,MEDIUM,1.0,27.0,1
MAG,haas,5.419,2024,HARD,28.0,30.0,1
TSU,racing_bulls,5.419,2024,MEDIUM,1.0,35.0,1
TSU,racing_bulls,5.419,2024,SOFT,41.0,17.0,1
ALB,williams,5.419,2024,MEDIUM,1.0,35.0,1
ALB,williams,5.419,2024,SOFT,36.0,20.0,1
ZHO,sauber,5.419,2024,MEDIUM,1.0,35.0,1
ZHO,sauber,5.419,2024,HARD,36.0,22.0,1
HUL,haas,5.419,2024,HARD,2.0,30.0,1
LAW,racing_bulls,5.419,2024,MEDIUM,1.0,35.0,1
LAW,racing_bulls,5.419,2024,SOFT,41.0,17.0,1
NOR,mclaren,5.419,2024,MEDIUM,1.0,35.0,1
NOR,mclaren,5.419,2024,HARD,36.0,22.0,1
HAM,mercedes,5.419,2024,MEDIUM,1.0,34.0,1
HAM,mercedes,5.419,2024,HARD,35.0,23.0,1
SAI,ferrari,5.419,2024,MEDIUM,1.0,35.0,1
SAI,ferrari,5.419,2024,HARD,35.0,23.0,1
RUS,mercedes,5.419,2024,MEDIUM,1.0,24.0,1
RUS,mercedes,5.419,2024,HARD,36.0,22.0,1
BOT,sauber,5.419,2024,MEDIUM,1.0,24.0,1
BOT,sauber,5.419,2024,MEDIUM,36.0,30.0,1
PIA,mclaren,5.419,2024,MEDIUM,1.0,34.0,1
VER,red_bull,5.281,2024,MEDIUM,1.0,29.0,1
VER,red_bull,5.281,2024,HARD,30.0,29.0,1
GAS,alpine,5.281,2024,MEDIUM,1.0,14.0,1
GAS,alpine,5.281,2024,HARD,15.0,44.0,1
ALO,aston_martin,5.281,2024,MEDIUM,1.0,14.0,1
ALO,aston_martin,5.281,2024,HARD,14.0,25.0,1
ALO,aston_martin,5.281,2024,HARD,38.0,22.0,1
LEC,ferrari,5.281,2024,MEDIUM,1.0,20.0,1
LEC,ferrari,5.281,2024,HARD,21.0,38.0,1
STR,aston_martin,5.281,2024,MEDIUM,1.0,12.0,1
STR,aston_martin,5.281,2024,HARD,12.0,22.0,1
STR,aston_martin,5.281,2024,HARD,33.0,25.0,1
MAG,haas,5.281,2024,MEDIUM,1.0,12.0,1
MAG,haas,5.281,2024,SOFT,31.0,25.0,1
TSU,racing_bulls,5.281,2024,MEDIUM,1.0,22.0,1
TSU,racing_bulls,5.281,2024,HARD,23.0,35.0,1
ALB,williams,5.281,2024,MEDIUM,1.0,12.0,1
ALB,williams,5.281,2024,HARD,13.0,45.0,1
ZHO,sauber,5.281,2024,MEDIUM,1.0,12.0,1
ZHO,sauber,5.281,2024,HARD,13.0,27.0,1
HUL,haas,5.281,2024,MEDIUM,1.0,13.0,1
HUL,haas,5.281,2024,HARD,14.0,45.0,1
LAW,racing_bulls,5.281,2024,MEDIUM,1.0,23.0,1
LAW,racing_bulls,5.281,2024,HARD,24.0,33.0,1
NOR,mclaren,5.281,2024,MEDIUM,1.0,26.0,1
NOR,mclaren,5.281,2024,HARD,27.0,32.0,1
COL,williams,5.281,2024,HARD,4.0,23.0,1
HAM,mercedes,5.281,2024,HARD,1.0,34.0,1
HAM,mercedes,5.281,2024,MEDIUM,35.0,25.0,1
SAI,ferrari,5.281,2024,MEDIUM,1.0,25.0,1
SAI,ferrari,5.281,2024,HARD,26.0,33.0,1
DOO,alpine,5.281,2024,MEDIUM,1.0,22.0,1
DOO,alpine,5.281,2024,HARD,23.0,35.0,1
RUS,mercedes,5.281,2024,MEDIUM,1.0,27.0,1
RUS,mercedes,5.281,2024,HARD,27.0,32.0,1
BOT,sauber,5.281,2024,HARD,7.0,24.0,1
PIA,mclaren,5.281,2024,HARD,5.0,28.0,1
VER,red_bull,5.278,2025,MEDIUM,35.0,12.0,1
TSU,racing_bulls,5.278,2025,MEDIUM,34.0,14.0,1
LAW,red_bull,5.278,2025,MEDIUM,34.0,14.0,1
BOR,sauber,5.278,2025,MEDIUM,5.0,40.0,1
BEA,haas,5.278,2025,MEDIUM,5.0,40.0,1
PIA,mclaren,5.451,2025,MEDIUM,1.0,14.0,1
PIA,mclaren,5.451,2025,HARD,15.0,42.0,1
NOR,mclaren,5.451,2025,MEDIUM,1.0,15.0,1
NOR,mclaren,5.451,2025,HARD,16.0,41.0,1
RUS,mercedes,5.451,2025,MEDIUM,1.0,14.0,1
RUS,mercedes,5.451,2025,HARD,15.0,42.0,1
VER,red_bull,5.451,2025,MEDIUM,1.0,13.0,1
VER,red_bull,5.451,2025,HARD,14.0,43.0,1
OCO,haas,5.451,2025,HARD,12.0,45.0,1
ANT,mercedes,5.451,2025,MEDIUM,1.0,12.0,1
ANT,mercedes,5.451,2025,HARD,13.0,44.0,1
ALB,williams,5.451,2025,MEDIUM,1.0,20.0,1
ALB,williams,5.451,2025,HARD,21.0,36.0,1
BEA,haas,5.451,2025,HARD,1.0,26.0,1
BEA,haas,5.451,2025,MEDIUM,27.0,30.0,1
STR,aston_martin,5.451,2025,HARD,1.0,36.0,1
STR,aston_martin,5.451,2025,MEDIUM,37.0,20.0,1
SAI,williams,5.451,2025,MEDIUM,1.0,17.0,1
SAI,williams,5.451,2025,HARD,18.0,39.0,1
HAD,racing_bulls,5.451,2025,MEDIUM,1.0,12.0,1
HAD,racing_bulls,5.451,2025,HARD,13.0,21.0,1
HAD,racing_bulls,5.451,2025,HARD,34.0,23.0,1
LAW,red_bull,5.451,2025,MEDIUM,19.0,12.0,1
LAW,red_bull,5.451,2025,HARD,31.0,26.0,1
DOO,alpine,5.451,2025,HARD,12.0,45.0,1
BOR,sauber,5.451,2025,HARD,2.0,25.0,1
BOR,sauber,5.451,2025,HARD,27.0,29.0,1
HUL,sauber,5.451,2025,MEDIUM,1.0,20.0,1
HUL,sauber,5.451,2025,HARD,21.0,35.0,1
TSU,racing_bulls,5.451,2025,HARD,12.0,24.0,1
TSU,racing_bulls,5.451,2025,MEDIUM,47.0,15.0,1
LEC,ferrari,5.451,2025,MEDIUM,1.0,15.0,1
LEC,ferrari,5.451,2025,HARD,16.0,41.0,1
HAM,ferrari,5.451,2025,MEDIUM,1.0,13.0,1
HAM,ferrari,5.451,2025,HARD,14.0,24.0,1
HAM,ferrari,5.451,2025,HARD,38.0,19.0,1
VER,red_bull,5.807,2025,MEDIUM,1.0,21.0,1
VER,red_bull,5.807,2025,HARD,22.0,32.0,1
NOR,mclaren,5.807,2025,MEDIUM,1.0,21.0,1
NOR,mclaren,5.807,2025,HARD,22.0,32.0,1
PIA,mclaren,5.807,2025,MEDIUM,1.0,20.0,1
PIA,mclaren,5.807,2025,HARD,21.0,33.0,1
LEC,ferrari,5.807,2025,MEDIUM,1.0,21.0,1
LEC,ferrari,5.807,2025,HARD,22.0,32.0,1
RUS,mercedes,5.807,2025,MEDIUM,1.0,19.0,1
RUS,mercedes,5.807,2025,HARD,20.0,34.0,1
ANT,mercedes,5.807,2025,MEDIUM,1.0,31.0,1
ANT,mercedes,5.807,2025,HARD,32.0,22.0,1
HAM,ferrari,5.807,2025,HARD,1.0,30.0,1
HAM,ferrari,5.807,2025,MEDIUM,31.0,23.0,1
HAD,racing_bulls,5.807,2025,MEDIUM,1.0,25.0,1
HAD,racing_bulls,5.807,2025,HARD,26.0,28.0,1
ALB,williams,5.807,2025,MEDIUM,1.0,24.0,1
ALB,williams,5.807,2025,HARD,25.0,29.0,1
BEA,haas,5.807,2025,MEDIUM,1.0,23.0,1
BEA,haas,5.807,2025,HARD,24.0,31.0,1
ALO,aston_martin,5.807,2025,MEDIUM,1.0,25.0,1
ALO,aston_martin,5.807,2025,HARD,25.0,30.0,1
TSU,red_bull,5.807,2025,MEDIUM,1.0,23.0,1
TSU,red_bull,5.807,2025,HARD,24.0,30.0,1
GAS,alpine,5.807,2025,MEDIUM,1.0,24.0,1
GAS,alpine,5.807,2025,HARD,25.0,29.0,1
SAI,williams,5.807,2025,MEDIUM,1.0,33.0,1
SAI,williams,5.807,2025,SOFT,34.0,20.0,1
DOO,alpine,5.807,2025,SOFT,1.0,15.0,1
DOO,alpine,5.807,2025,HARD,16.0,38.0,1
HUL,sauber,5.807,2025,MEDIUM,1.0,22.0,1
HUL,sauber,5.807,2025,HARD,23.0,31.0,1
LAW,racing_bulls,5.807,2025,MEDIUM,1.0,33.0,1
LAW,racing_bulls,5.807,2025,SOFT,34.0,20.0,1
OCO,haas,5.807,2025,HARD,1.0,33.0,1
OCO,haas,5.807,2025,MEDIUM,33.0,21.0,1
BOR,sauber,5.807,2025,HARD,1.0,31.0,1
BOR,sauber,5.807,2025,MEDIUM,32.0,22.0,1
STR,aston_martin,5.807,2025,SOFT,1.0,9.0,1
STR,aston_martin,5.807,2025,HARD,10.0,22.0,1
